,3,3,3,3,3
1867,91.1,63.4,90.4,50.2,97.1
1868,91.2,91.1,63.4,90.4,50.2
1869,143.0,91.2,91.1,63.4,90.4
1870,94.3,143.0,91.2,91.1,63.4
1871,65.5,94.3,143.0,91.2,91.1
1872,79.9,65.5,94.3,143.0,91.2
1873,81.6,79.9,65.5,94.3,143.0
1874,121.6,81.6,79.9,65.5,94.3
1875,98.1,121.6,81.6,79.9,65.5
1876,91.8,98.1,121.6,81.6,79.9
1877,131.2,91.8,98.1,121.6,81.6
1878,178.7,131.2,91.8,98.1,121.6
1879,92.5,178.7,131.2,91.8,98.1
1880,75.8,92.5,178.7,131.2,91.8
1881,52.3,75.8,92.5,178.7,131.2
1882,107.4,52.3,75.8,92.5,178.7
1883,92.2,107.4,52.3,75.8,92.5
1884,96.2,92.2,107.4,52.3,75.8
1885,105.3,96.2,92.2,107.4,52.3
1886,172.7,105.3,96.2,92.2,107.4
1887,79.6,172.7,105.3,96.2,92.2
1888,93.5,79.6,172.7,105.3,96.2
1889,29.7,93.5,79.6,172.7,105.3
1890,64.8,29.7,93.5,79.6,172.7
1891,108.0,64.8,29.7,93.5,79.6
1892,127.4,108.0,64.8,29.7,93.5
1893,180.3,127.4,108.0,64.8,29.7
1894,101.1,180.3,127.4,108.0,64.8
1895,87.6,101.1,180.3,127.4,108.0
1896,71.4,87.6,101.1,180.3,127.4
1897,67.2,71.4,87.6,101.1,180.3
1898,82.9,67.2,71.4,87.6,101.1
1899,90.5,82.9,67.2,71.4,87.6
1900,141.7,90.5,82.9,67.2,71.4
1901,109.1,141.7,90.5,82.9,67.2
1902,102.5,109.1,141.7,90.5,82.9
1903,78.9,102.5,109.1,141.7,90.5
1904,65.4,78.9,102.5,109.1,141.7
1905,56.6,65.4,78.9,102.5,109.1
1906,47.9,56.6,65.4,78.9,102.5
1907,96.1,47.9,56.6,65.4,78.9
1908,68.0,96.1,47.9,56.6,65.4
1909,80.2,68.0,96.1,47.9,56.6
1910,65.8,80.2,68.0,96.1,47.9
1911,150.9,65.8,80.2,68.0,96.1
1912,144.9,150.9,65.8,80.2,68.0
1913,53.9,144.9,150.9,65.8,80.2
1914,75.9,53.9,144.9,150.9,65.8
1915,65.9,75.9,53.9,144.9,150.9
1916,94.6,65.9,75.9,53.9,144.9
1917,77.6,94.6,65.9,75.9,53.9
1918,110.5,77.6,94.6,65.9,75.9
1919,53.7,110.5,77.6,94.6,65.9
1920,60.0,53.7,110.5,77.6,94.6
1921,37.8,60.0,53.7,110.5,77.6
1922,59.6,37.8,60.0,53.7,110.5
1923,38.5,59.6,37.8,60.0,53.7
1924,64.7,38.5,59.6,37.8,60.0
1925,97.4,64.7,38.5,59.6,37.8
1926,93.0,97.4,64.7,38.5,59.6
1927,90.2,93.0,97.4,64.7,38.5
1928,44.0,90.2,93.0,97.4,64.7
1929,52.5,44.0,90.2,93.0,97.4
1930,35.7,52.5,44.0,90.2,93.0
1931,14.1,35.7,52.5,44.0,90.2
1932,36.9,14.1,35.7,52.5,44.0
1933,20.5,36.9,14.1,35.7,52.5
1934,23.5,20.5,36.9,14.1,35.7
1935,19.3,23.5,20.5,36.9,14.1
1936,43.7,19.3,23.5,20.5,36.9
1937,63.9,43.7,19.3,23.5,20.5
1938,8.3,63.9,43.7,19.3,23.5
1939,9.6,8.3,63.9,43.7,19.3
1940,5.6,9.6,8.3,63.9,43.7
1941,15.0,5.6,9.6,8.3,63.9
1942,13.0,15.0,5.6,9.6,8.3
1943,27.6,13.0,15.0,5.6,9.6
1944,15.1,27.6,13.0,15.0,5.6
1945,3.7,15.1,27.6,13.0,15.0
1946,5.9,3.7,15.1,27.6,13.0
1947,6.7,5.9,3.7,15.1,27.6
1948,6.7,6.7,5.9,3.7,15.1
1949,4.5,6.7,6.7,5.9,3.7
1950,7.0,4.5,6.7,6.7,5.9
1951,3.7,7.0,4.5,6.7,6.7
1952,0.4,3.7,7.0,4.5,6.7
1953,0.0,0.4,3.7,7.0,4.5
1954,8.2,0.0,0.4,3.7,7.0
1955,7.6,8.2,0.0,0.4,3.7
1956,7.4,7.6,8.2,0.0,0.4
1957,6.9,7.4,7.6,8.2,0.0
1958,4.9,6.9,7.4,7.6,8.2
1959,0.5,4.9,6.9,7.4,7.6
1960,15.9,0.5,4.9,6.9,7.4
1961,7.6,15.9,0.5,4.9,6.9
1962,1.9,7.6,15.9,0.5,4.9
1963,10.6,1.9,7.6,15.9,0.5
1964,3.8,10.6,1.9,7.6,15.9
1965,4.8,3.8,10.6,1.9,7.6
1966,0.8,4.8,3.8,10.6,1.9
1967,1.6,0.8,4.8,3.8,10.6
1968,0.0,1.6,0.8,4.8,3.8
1969,0.0,0.0,1.6,0.8,4.8
1970,2.9,0.0,0.0,1.6,0.8
1971,0.4,2.9,0.0,0.0,1.6
1972,2.0,0.4,2.9,0.0,0.0
1973,5.2,2.0,0.4,2.9,0.0
1974,1.2,5.2,2.0,0.4,2.9
1975,6.3,1.2,5.2,2.0,0.4
1976,4.7,6.3,1.2,5.2,2.0
1977,4.4,4.7,6.3,1.2,5.2
1978,5.3,4.4,4.7,6.3,1.2
1979,28.9,5.3,4.4,4.7,6.3
1980,8.7,28.9,5.3,4.4,4.7
1981,19.1,8.7,28.9,5.3,4.4
1982,9.1,19.1,8.7,28.9,5.3
1983,12.9,9.1,19.1,8.7,28.9
1984,21.2,12.9,9.1,19.1,8.7
1985,13.7,21.2,12.9,9.1,19.1
1986,27.3,13.7,21.2,12.9,9.1
1987,37.3,27.3,13.7,21.2,12.9
1988,38.5,37.3,27.3,13.7,21.2
1989,70.4,38.5,37.3,27.3,13.7
1990,64.8,70.4,38.5,37.3,27.3
1991,68.9,64.8,70.4,38.5,37.3
1992,55.1,68.9,64.8,70.4,38.5
1993,114.7,55.1,68.9,64.8,70.4
1994,119.4,114.7,55.1,68.9,64.8
1995,116.0,119.4,114.7,55.1,68.9
1996,82.4,116.0,119.4,114.7,55.1
1997,89.1,82.4,116.0,119.4,114.7
1998,70.9,89.1,82.4,116.0,119.4
1999,57.5,70.9,89.1,82.4,116.0
2000,75.5,57.5,70.9,89.1,82.4
2001,92.4,75.5,57.5,70.9,89.1
2002,111.7,92.4,75.5,57.5,70.9
2003,119.8,111.7,92.4,75.5,57.5
2004,124.0,119.8,111.7,92.4,75.5
2005,112.9,124.0,119.8,111.7,92.4
2006,89.3,112.9,124.0,119.8,111.7
2007,58.6,89.3,112.9,124.0,119.8
2008,75.1,58.6,89.3,112.9,124.0
2009,84.5,75.1,58.6,89.3,112.9
2010,109.5,84.5,75.1,58.6,89.3
2011,88.3,109.5,84.5,75.1,58.6
2012,124.5,88.3,109.5,84.5,75.1
2013,119.9,124.5,88.3,109.5,84.5
2014,158.0,119.9,124.5,88.3,109.5
2015,124.6,158.0,119.9,124.5,88.3
2016,190.2,124.6,158.0,119.9,124.5
2017,191.4,190.2,124.6,158.0,119.9
2018,199.7,191.4,190.2,124.6,158.0
2019,257.7,199.7,191.4,190.2,124.6
2020,215.6,257.7,199.7,191.4,190.2
2021,120.3,215.6,257.7,199.7,191.4
2022,160.7,120.3,215.6,257.7,199.7
2023,215.5,160.7,120.3,215.6,257.7
2024,160.0,215.5,160.7,120.3,215.6
2025,108.7,160.0,215.5,160.7,120.3
2026,120.4,108.7,160.0,215.5,160.7
2027,134.1,120.4,108.7,160.0,215.5
2028,127.9,134.1,120.4,108.7,160.0
2029,99.0,127.9,134.1,120.4,108.7
2030,179.5,99.0,127.9,134.1,120.4
2031,169.6,179.5,99.0,127.9,134.1
2032,133.2,169.6,179.5,99.0,127.9
2033,141.7,133.2,169.6,179.5,99.0
2034,139.0,141.7,133.2,169.6,179.5
2035,98.5,139.0,141.7,133.2,169.6
2036,80.2,98.5,139.0,141.7,133.2
2037,132.5,80.2,98.5,139.0,141.7
2038,110.9,132.5,80.2,98.5,139.0
2039,86.3,110.9,132.5,80.2,98.5
2040,146.9,86.3,110.9,132.5,80.2
2041,185.3,146.9,86.3,110.9,132.5
2042,107.8,185.3,146.9,86.3,110.9
2043,115.1,107.8,185.3,146.9,86.3
2044,91.1,115.1,107.8,185.3,146.9
2045,88.0,91.1,115.1,107.8,185.3
2046,69.9,88.0,91.1,115.1,107.8
2047,58.0,69.9,88.0,91.1,115.1
2048,85.3,58.0,69.9,88.0,91.1
2049,89.8,85.3,58.0,69.9,88.0
2050,116.9,89.8,85.3,58.0,69.9
2051,24.7,116.9,89.8,85.3,58.0
2052,55.4,24.7,116.9,89.8,85.3
2053,64.6,55.4,24.7,116.9,89.8
2054,45.7,64.6,55.4,24.7,116.9
2055,31.9,45.7,64.6,55.4,24.7
2056,60.5,31.9,45.7,64.6,55.4
2057,82.7,60.5,31.9,45.7,64.6
2058,45.3,82.7,60.5,31.9,45.7
2059,49.8,45.3,82.7,60.5,31.9
2060,52.5,49.8,45.3,82.7,60.5
2061,47.1,52.5,49.8,45.3,82.7
2062,44.5,47.1,52.5,49.8,45.3
2063,54.0,44.5,47.1,52.5,49.8
2064,37.0,54.0,44.5,47.1,52.5
2065,56.2,37.0,54.0,44.5,47.1
2066,69.7,56.2,37.0,54.0,44.5
2067,38.0,69.7,56.2,37.0,54.0
2068,29.6,38.0,69.7,56.2,37.0
2069,30.3,29.6,38.0,69.7,56.2
2070,29.6,30.3,29.6,38.0,69.7
2071,33.9,29.6,30.3,29.6,38.0
2072,19.7,33.9,29.6,30.3,29.6
2073,43.9,19.7,33.9,29.6,30.3
2074,91.3,43.9,19.7,33.9,29.6
2075,18.3,91.3,43.9,19.7,33.9
2076,13.4,18.3,91.3,43.9,19.7
2077,9.8,13.4,18.3,91.3,43.9
2078,18.3,9.8,13.4,18.3,91.3
2079,10.9,18.3,9.8,13.4,18.3
2080,7.8,10.9,18.3,9.8,13.4
2081,10.4,7.8,10.9,18.3,9.8
2082,12.2,10.4,7.8,10.9,18.3
2083,29.0,12.2,10.4,7.8,10.9
2084,7.5,29.0,12.2,10.4,7.8
2085,2.5,7.5,29.0,12.2,10.4
2086,5.5,2.5,7.5,29.0,12.2
2087,10.2,5.5,2.5,7.5,29.0
2088,5.3,10.2,5.5,2.5,7.5
2089,15.3,5.3,10.2,5.5,2.5
2090,5.9,15.3,5.3,10.2,5.5
2091,0.8,5.9,15.3,5.3,10.2
2092,22.1,0.8,5.9,15.3,5.3
2093,19.5,22.1,0.8,5.9,15.3
2094,16.7,19.5,22.1,0.8,5.9
2095,4.6,16.7,19.5,22.1,0.8
2096,0.8,4.6,16.7,19.5,22.1
2097,8.5,0.8,4.6,16.7,19.5
2098,3.0,8.5,0.8,4.6,16.7
2099,18.9,3.0,8.5,0.8,4.6
2100,34.6,18.9,3.0,8.5,0.8
2101,40.0,34.6,18.9,3.0,8.5
2102,46.9,40.0,34.6,18.9,3.0
2103,32.1,46.9,40.0,34.6,18.9
2104,41.9,32.1,46.9,40.0,34.6
2105,42.6,41.9,32.1,46.9,40.0
2106,37.5,42.6,41.9,32.1,46.9
2107,27.5,37.5,42.6,41.9,32.1
2108,9.1,27.5,37.5,42.6,41.9
2109,38.6,9.1,27.5,37.5,42.6
2110,30.0,38.6,9.1,27.5,37.5
2111,53.0,30.0,38.6,9.1,27.5
2112,71.4,53.0,30.0,38.6,9.1
2113,79.1,71.4,53.0,30.0,38.6
2114,64.2,79.1,71.4,53.0,30.0
2115,63.3,64.2,79.1,71.4,53.0
2116,100.3,63.3,64.2,79.1,71.4
2117,115.3,100.3,63.3,64.2,79.1
2118,97.6,115.3,100.3,63.3,64.2
2119,164.4,97.6,115.3,100.3,63.3
2120,119.7,164.4,97.6,115.3,100.3
2121,116.4,119.7,164.4,97.6,115.3
2122,104.2,116.4,119.7,164.4,97.6
2123,64.2,104.2,116.4,119.7,164.4
2124,107.0,64.2,104.2,116.4,119.7
2125,122.4,107.0,64.2,104.2,116.4
2126,87.2,122.4,107.0,64.2,104.2
2127,102.7,87.2,122.4,107.0,64.2
2128,101.4,102.7,87.2,122.4,107.0
2129,119.3,101.4,102.7,87.2,122.4
2130,100.8,119.3,101.4,102.7,87.2
2131,132.4,100.8,119.3,101.4,102.7
2132,136.0,132.4,100.8,119.3,101.4
2133,155.1,136.0,132.4,100.8,119.3
2134,116.1,155.1,136.0,132.4,100.8
2135,155.8,116.1,155.1,136.0,132.4
2136,131.9,155.8,116.1,155.1,136.0
2137,98.5,131.9,155.8,116.1,155.1
2138,91.6,98.5,131.9,155.8,116.1
2139,89.6,91.6,98.5,131.9,155.8
2140,114.1,89.6,91.6,98.5,131.9
2141,105.2,114.1,89.6,91.6,98.5
2142,112.1,105.2,114.1,89.6,91.6
2143,75.3,112.1,105.2,114.1,89.6
2144,139.2,75.3,112.1,105.2,114.1
2145,122.4,139.2,75.3,112.1,105.2
2146,142.4,122.4,139.2,75.3,112.1
2147,134.3,142.4,122.4,139.2,75.3
2148,128.3,134.3,142.4,122.4,139.2
2149,152.4,128.3,134.3,142.4,122.4
2150,163.4,152.4,128.3,134.3,142.4
2151,139.6,163.4,152.4,128.3,134.3
2152,149.6,139.6,163.4,152.4,128.3
2153,102.3,149.6,139.6,163.4,152.4
2154,83.9,102.3,149.6,139.6,163.4
2155,98.3,83.9,102.3,149.6,139.6
2156,114.8,98.3,83.9,102.3,149.6
2157,104.7,114.8,98.3,83.9,102.3
2158,83.8,104.7,114.8,98.3,83.9
2159,87.9,83.8,104.7,114.8,98.3
2160,97.0,87.9,83.8,104.7,114.8
2161,119.9,97.0,87.9,83.8,104.7
2162,117.1,119.9,97.0,87.9,83.8
2163,109.6,117.1,119.9,97.0,87.9
2164,57.3,109.6,117.1,119.9,97.0
2165,90.1,57.3,109.6,117.1,119.9
2166,135.1,90.1,57.3,109.6,117.1
2167,179.9,135.1,90.1,57.3,109.6
2168,108.8,179.9,135.1,90.1,57.3
2169,83.1,108.8,179.9,135.1,90.1
2170,58.4,83.1,108.8,179.9,135.1
2171,63.7,58.4,83.1,108.8,179.9
2172,61.4,63.7,58.4,83.1,108.8
2173,48.0,61.4,63.7,58.4,83.1
2174,36.5,48.0,61.4,63.7,58.4
2175,41.5,36.5,48.0,61.4,63.7
2176,53.5,41.5,36.5,48.0,61.4
2177,57.2,53.5,41.5,36.5,48.0
2178,59.4,57.2,53.5,41.5,36.5
2179,43.0,59.4,57.2,53.5,41.5
2180,24.4,43.0,59.4,57.2,53.5
2181,71.8,24.4,43.0,59.4,57.2
2182,50.1,71.8,24.4,43.0,59.4
2183,52.0,50.1,71.8,24.4,43.0
2184,40.8,52.0,50.1,71.8,24.4
2185,25.5,40.8,52.0,50.1,71.8
2186,29.0,25.5,40.8,52.0,50.1
2187,21.6,29.0,25.5,40.8,52.0
2188,31.7,21.6,29.0,25.5,40.8
2189,16.6,31.7,21.6,29.0,25.5
2190,31.2,16.6,31.7,21.6,29.0
2191,29.7,31.2,16.6,31.7,21.6
2192,20.1,29.7,31.2,16.6,31.7
2193,17.6,20.1,29.7,31.2,16.6
2194,18.8,17.6,20.1,29.7,31.2
2195,18.7,18.8,17.6,20.1,29.7
2196,29.7,18.7,18.8,17.6,20.1
2197,36.9,29.7,18.7,18.8,17.6
2198,16.0,36.9,29.7,18.7,18.8
2199,11.3,16.0,36.9,29.7,18.7
2200,6.6,11.3,16.0,36.9,29.7
2201,14.8,6.6,11.3,16.0,36.9
2202,13.7,14.8,6.6,11.3,16.0
2203,18.5,13.7,14.8,6.6,11.3
2204,20.4,18.5,13.7,14.8,6.6
2205,36.9,20.4,18.5,13.7,14.8
2206,16.8,36.9,20.4,18.5,13.7
2207,4.9,16.8,36.9,20.4,18.5
2208,5.3,4.9,16.8,36.9,20.4
2209,8.7,5.3,4.9,16.8,36.9
2210,4.7,8.7,5.3,4.9,16.8
2211,0.4,4.7,8.7,5.3,4.9
2212,8.5,0.4,4.7,8.7,5.3
2213,5.0,8.5,0.4,4.7,8.7
2214,1.0,5.0,8.5,0.4,4.7
2215,0.4,1.0,5.0,8.5,0.4
2216,5.7,0.4,1.0,5.0,8.5
2217,12.9,5.7,0.4,1.0,5.0
2218,7.2,12.9,5.7,0.4,1.0
2219,18.8,7.2,12.9,5.7,0.4
2220,32.9,18.8,7.2,12.9,5.7
2221,11.2,32.9,18.8,7.2,12.9
2222,15.3,11.2,32.9,18.8,7.2
2223,13.9,15.3,11.2,32.9,18.8
2224,6.7,13.9,15.3,11.2,32.9
2225,9.5,6.7,13.9,15.3,11.2
2226,14.5,9.5,6.7,13.9,15.3
2227,25.7,14.5,9.5,6.7,13.9
2228,31.1,25.7,14.5,9.5,6.7
2229,34.1,31.1,25.7,14.5,9.5
2230,38.5,34.1,31.1,25.7,14.5
2231,20.4,38.5,34.1,31.1,25.7
2232,45.4,20.4,38.5,34.1,31.1
2233,76.2,45.4,20.4,38.5,34.1
2234,56.5,76.2,45.4,20.4,38.5
2235,50.2,56.5,76.2,45.4,20.4
2236,70.1,50.2,56.5,76.2,45.4
2237,88.7,70.1,50.2,56.5,76.2
2238,107.0,88.7,70.1,50.2,56.5
2239,102.5,107.0,88.7,70.1,50.2
2240,104.7,102.5,107.0,88.7,70.1
2241,123.9,104.7,102.5,107.0,88.7
2242,128.4,123.9,104.7,102.5,107.0
2243,124.8,128.4,123.9,104.7,102.5
2244,90.9,124.8,128.4,123.9,104.7
2245,116.7,90.9,124.8,128.4,123.9
2246,87.2,116.7,90.9,124.8,128.4
2247,145.0,87.2,116.7,90.9,124.8
2248,126.7,145.0,87.2,116.7,90.9
2249,148.2,126.7,145.0,87.2,116.7
2250,192.3,148.2,126.7,145.0,87.2
2251,205.6,192.3,148.2,126.7,145.0
2252,220.9,205.6,192.3,148.2,126.7
2253,214.1,220.9,205.6,192.3,148.2
2254,139.7,214.1,220.9,205.6,192.3
2255,182.2,139.7,214.1,220.9,205.6
2256,194.4,182.2,139.7,214.1,220.9
2257,217.1,194.4,182.2,139.7,214.1
2258,241.8,217.1,194.4,182.2,139.7
2259,229.5,241.8,217.1,194.4,182.2
2260,167.9,229.5,241.8,217.1,194.4
2261,208.2,167.9,229.5,241.8,217.1
2262,123.9,208.2,167.9,229.5,241.8
2263,147.9,123.9,208.2,167.9,229.5
2264,164.0,147.9,123.9,208.2,167.9
2265,198.6,164.0,147.9,123.9,208.2
2266,144.2,198.6,164.0,147.9,123.9
2267,168.4,144.2,198.6,164.0,147.9
2268,212.3,168.4,144.2,198.6,164.0
2269,162.6,212.3,168.4,144.2,198.6
2270,275.6,162.6,212.3,168.4,144.2
2271,192.8,275.6,162.6,212.3,168.4
2272,149.3,192.8,275.6,162.6,212.3
2273,165.3,149.3,192.8,275.6,162.6
2274,203.6,165.3,149.3,192.8,275.6
2275,154.7,203.6,165.3,149.3,192.8
2276,133.9,154.7,203.6,165.3,149.3
2277,129.0,133.9,154.7,203.6,165.3
2278,107.8,129.0,133.9,154.7,203.6
2279,181.9,107.8,129.0,133.9,154.7
2280,197.3,181.9,107.8,129.0,133.9
2281,168.3,197.3,181.9,107.8,129.0
2282,162.6,168.3,197.3,181.9,107.8
2283,176.3,162.6,168.3,197.3,181.9
2284,187.7,176.3,162.6,168.3,197.3
2285,146.9,187.7,176.3,162.6,168.3
2286,113.7,146.9,187.7,176.3,162.6
2287,70.2,113.7,146.9,187.7,176.3
2288,84.1,70.2,113.7,146.9,187.7
2289,99.1,84.1,70.2,113.7,146.9
2290,138.9,99.1,84.1,70.2,113.7
2291,101.1,138.9,99.1,84.1,70.2
2292,90.6,101.1,138.9,99.1,84.1
2293,139.8,90.6,101.1,138.9,99.1
2294,112.5,139.8,90.6,101.1,138.9
2295,175.9,112.5,139.8,90.6,101.1
2296,110.8,175.9,112.5,139.8,90.6
2297,91.5,110.8,175.9,112.5,139.8
2298,97.4,91.5,110.8,175.9,112.5
2299,113.8,97.4,91.5,110.8,175.9
2300,76.1,113.8,97.4,91.5,110.8
2301,74.3,76.1,113.8,97.4,91.5
2302,77.5,74.3,76.1,113.8,97.4
2303,54.6,77.5,74.3,76.1,113.8
2304,49.0,54.6,77.5,74.3,76.1
2305,99.6,49.0,54.6,77.5,74.3
2306,111.4,99.6,49.0,54.6,77.5
2307,100.1,111.4,99.6,49.0,54.6
2308,109.8,100.1,111.4,99.6,49.0
2309,77.2,109.8,100.1,111.4,99.6
2310,64.0,77.2,109.8,100.1,111.4
2311,56.2,64.0,77.2,109.8,100.1
2312,59.5,56.2,64.0,77.2,109.8
2313,87.9,59.5,56.2,64.0,77.2
2314,90.4,87.9,59.5,56.2,64.0
2315,101.2,90.4,87.9,59.5,56.2
2316,41.8,101.2,90.4,87.9,59.5
2317,18.9,41.8,101.2,90.4,87.9
2318,29.6,18.9,41.8,101.2,90.4
2319,33.7,29.6,18.9,41.8,101.2
2320,28.7,33.7,29.6,18.9,41.8
2321,32.0,28.7,33.7,29.6,18.9
2322,51.3,32.0,28.7,33.7,29.6
2323,37.6,51.3,32.0,28.7,33.7
2324,20.7,37.6,51.3,32.0,28.7
2325,48.1,20.7,37.6,51.3,32.0
2326,45.7,48.1,20.7,37.6,51.3
2327,43.5,45.7,48.1,20.7,37.6
2328,23.6,43.5,45.7,48.1,20.7
2329,12.7,23.6,43.5,45.7,48.1
2330,22.0,12.7,23.6,43.5,45.7
2331,32.3,22.0,12.7,23.6,43.5
2332,16.7,32.3,22.0,12.7,23.6
2333,13.0,16.7,32.3,22.0,12.7
2334,17.0,13.0,16.7,32.3,22.0
2335,31.4,17.0,13.0,16.7,32.3
2336,6.1,31.4,17.0,13.0,16.7
2337,0.8,6.1,31.4,17.0,13.0
2338,18.3,0.8,6.1,31.4,17.0
2339,0.4,18.3,0.8,6.1,31.4
2340,4.1,0.4,18.3,0.8,6.1
2341,8.2,4.1,0.4,18.3,0.8
2342,8.5,8.2,4.1,0.4,18.3
2343,27.9,8.5,8.2,4.1,0.4
2344,23.7,27.9,8.5,8.2,4.1
2345,28.1,23.7,27.9,8.5,8.2
2346,17.9,28.1,23.7,27.9,8.5
2347,47.4,17.9,28.1,23.7,27.9
2348,30.8,47.4,17.9,28.1,23.7
2349,21.2,30.8,47.4,17.9,28.1
2350,35.9,21.2,30.8,47.4,17.9
2351,53.4,35.9,21.2,30.8,47.4
2352,51.0,53.4,35.9,21.2,30.8
2353,60.2,51.0,53.4,35.9,21.2
2354,71.0,60.2,51.0,53.4,35.9
2355,43.1,71.0,60.2,51.0,53.4
2356,58.1,43.1,71.0,60.2,51.0
2357,114.5,58.1,43.1,71.0,60.2
2358,76.6,114.5,58.1,43.1,71.0
2359,45.7,76.6,114.5,58.1,43.1
2360,79.3,45.7,76.6,114.5,58.1
2361,143.8,79.3,45.7,76.6,114.5
2362,127.7,143.8,79.3,45.7,76.6
2363,126.1,127.7,143.8,79.3,45.7
2364,141.6,126.1,127.7,143.8,79.3
2365,122.6,141.6,126.1,127.7,143.8
2366,193.7,122.6,141.6,126.1,127.7
2367,178.7,193.7,122.6,141.6,126.1
2368,157.4,178.7,193.7,122.6,141.6
2369,170.5,157.4,178.7,193.7,122.6
2370,206.3,170.5,157.4,178.7,193.7
2371,202.9,206.3,170.5,157.4,178.7
2372,163.7,202.9,206.3,170.5,157.4
2373,188.9,163.7,202.9,206.3,170.5
2374,183.8,188.9,163.7,202.9,206.3
2375,212.1,183.8,188.9,163.7,202.9
2376,285.0,212.1,183.8,188.9,163.7
2377,232.1,285.0,212.1,183.8,188.9
2378,223.5,232.1,285.0,212.1,183.8
2379,267.4,223.5,232.1,285.0,212.1
2380,239.9,267.4,223.5,232.1,285.0
2381,231.7,239.9,267.4,223.5,232.1
2382,181.3,231.7,239.9,267.4,223.5
2383,164.9,181.3,231.7,239.9,267.4
2384,153.6,164.9,181.3,231.7,239.9
2385,122.0,153.6,164.9,181.3,231.7
2386,134.3,122.0,153.6,164.9,181.3
2387,268.5,134.3,122.0,153.6,164.9
2388,246.4,268.5,134.3,122.0,153.6
2389,237.5,246.4,268.5,134.3,122.0
2390,201.4,237.5,246.4,268.5,134.3
2391,223.7,201.4,237.5,246.4,268.5
2392,202.9,223.7,201.4,237.5,246.4
2393,192.9,202.9,223.7,201.4,237.5
2394,135.6,192.9,202.9,223.7,201.4
2395,195.3,135.6,192.9,202.9,223.7
2396,168.6,195.3,135.6,192.9,202.9
2397,258.0,168.6,195.3,135.6,192.9
2398,223.0,258.0,168.6,195.3,135.6
2399,208.1,223.0,258.0,168.6,195.3
2400,150.4,208.1,223.0,258.0,168.6
2401,172.4,150.4,208.1,223.0,258.0
2402,178.3,172.4,150.4,208.1,223.0
2403,175.3,178.3,172.4,150.4,208.1
2404,205.8,175.3,178.3,172.4,150.4
2405,186.3,205.8,175.3,178.3,172.4
2406,203.2,186.3,205.8,175.3,178.3
2407,166.6,203.2,186.3,205.8,175.3
2408,143.9,166.6,203.2,186.3,205.8
2409,134.3,143.9,166.6,203.2,186.3
2410,155.4,134.3,143.9,166.6,203.2
2411,160.6,155.4,134.3,143.9,166.6
2412,150.5,160.6,155.4,134.3,143.9
2413,118.3,150.5,160.6,155.4,134.3
2414,128.9,118.3,150.5,160.6,155.4
2415,120.6,128.9,118.3,150.5,160.6
2416,72.7,120.6,128.9,118.3,150.5
2417,87.0,72.7,120.6,128.9,118.3
2418,77.7,87.0,72.7,120.6,128.9
2419,76.7,77.7,87.0,72.7,120.6
2420,85.0,76.7,77.7,87.0,72.7
2421,84.8,85.0,76.7,77.7,87.0
2422,79.3,84.8,85.0,76.7,77.7
2423,131.7,79.3,84.8,85.0,76.7
2424,153.7,131.7,79.3,84.8,85.0
2425,142.4,153.7,131.7,79.3,84.8
2426,87.2,142.4,153.7,131.7,79.3
2427,86.5,87.2,142.4,153.7,131.7
2428,117.7,86.5,87.2,142.4,153.7
2429,73.3,117.7,86.5,87.2,142.4
2430,74.2,73.3,117.7,86.5,87.2
2431,65.0,74.2,73.3,117.7,86.5
2432,57.9,65.0,74.2,73.3,117.7
2433,32.4,57.9,65.0,74.2,73.3
2434,31.5,32.4,57.9,65.0,74.2
2435,41.7,31.5,32.4,57.9,65.0
2436,33.6,41.7,31.5,32.4,57.9
2437,52.0,33.6,41.7,31.5,32.4
2438,56.1,52.0,33.6,41.7,31.5
2439,77.8,56.1,52.0,33.6,41.7
2440,40.4,77.8,56.1,52.0,33.6
2441,34.2,40.4,77.8,56.1,52.0
2442,31.8,34.2,40.4,77.8,56.1
2443,48.9,31.8,34.2,40.4,77.8
2444,37.9,48.9,31.8,34.2,40.4
2445,5.9,37.9,48.9,31.8,34.2
2446,14.7,5.9,37.9,48.9,31.8
2447,39.6,14.7,5.9,37.9,48.9
2448,18.3,39.6,14.7,5.9,37.9
2449,31.5,18.3,39.6,14.7,5.9
2450,12.7,31.5,18.3,39.6,14.7
2451,33.6,12.7,31.5,18.3,39.6
2452,28.0,33.6,12.7,31.5,18.3
2453,12.3,28.0,33.6,12.7,31.5
2454,2.5,12.3,28.0,33.6,12.7
2455,3.9,2.5,12.3,28.0,33.6
2456,0.4,3.9,2.5,12.3,28.0
2457,0.8,0.4,3.9,2.5,12.3
2458,15.8,0.8,0.4,3.9,2.5
2459,2.7,15.8,0.8,0.4,3.9
2460,1.2,2.7,15.8,0.8,0.4
2461,0.4,1.2,2.7,15.8,0.8
2462,7.3,0.4,1.2,2.7,15.8
2463,12.6,7.3,0.4,1.2,2.7
2464,2.3,12.6,7.3,0.4,1.2
2465,10.5,2.3,12.6,7.3,0.4
2466,13.4,10.5,2.3,12.6,7.3
2467,11.3,13.4,10.5,2.3,12.6
2468,33.4,11.3,13.4,10.5,2.3
2469,29.9,33.4,11.3,13.4,10.5
2470,7.3,29.9,33.4,11.3,13.4
2471,16.4,7.3,29.9,33.4,11.3
2472,41.3,16.4,7.3,29.9,33.4
2473,45.2,41.3,16.4,7.3,29.9
2474,38.2,45.2,41.3,16.4,7.3
